no_saida,no_entrada,betweenness
5212,3306,5.4121029872041864e-05
5212,4885,0.000789720554750479
5212,1711,2.041212081553736e-05
5212,5808,2.5469492327138184e-05
5212,5072,0.0001337913039531107
5212,4525,2.1493232339635946e-05
5212,2723,6.838681151027423e-05
5212,2083,1.7476053913543575e-05
5212,2248,3.108539281725913e-05
5212,4857,2.1727402333002e-05
5212,1686,2.414000918216751e-05
5212,2770,2.89057968713309e-05
5212,5310,3.110508697792183e-05
5212,1800,2.47221411235205e-05
5212,3793,3.88637411179516e-05
5212,4160,3.327021948821711e-05
5212,5636,2.8943614795901712e-05
5212,4406,6.720758713004771e-05
5212,5638,1.916429626659282e-05
5212,4491,0.0013286667040580348
5212,4373,1.3326337686577188e-05
5212,5414,1.6247438736681346e-05
5212,4427,1.892503316577211e-05
5212,4532,5.055044800684119e-05
5212,2257,2.4775084789924257e-05
5212,2041,2.8095853994411406e-05
5212,4284,1.4748335202267437e-05
5212,4081,0.0002701313698308419
5212,4602,0.00022044150308224057
5212,3801,6.422391696720284e-05
5212,4878,5.0805393574530875e-05
5212,2738,3.058316673385134e-05
5212,4972,9.41841913613178e-05
1414,113,6.339623740065407e-06
1414,123,4.3946726926276074e-06
1414,195,4.6841992144296616e-06
1414,210,3.472829636766763e-06
1414,211,3.0239443816164286e-06
1414,279,8.630486166895575e-06
1414,309,8.319834134226275e-06
1414,319,4.802702797602043e-06
1414,355,3.5572703125392226e-06
1414,388,5.143515990382274e-06
1414,403,6.169916200791599e-06
1414,408,4.442352405901636e-06
1414,516,4.017262540984118e-06
1414,592,0.00015998583142777913
1414,603,4.710798187300715e-06
1414,613,5.565746969041265e-06
1414,670,6.629465137392745e-06
1414,726,2.264954471900386e-05
1414,815,6.708865405453897e-06
1414,837,1.3088231722884364e-05
1414,850,1.459429261209286e-05
1414,877,1.1342976627677812e-05
1414,880,4.8075765222179785e-06
1414,938,7.808121755508635e-06
1414,941,4.455573277206208e-06
1414,5104,6.123721765217472e-06
1414,992,4.717798240249352e-06
1414,1017,8.415942749563784e-06
1414,1043,3.066978024132635e-05
1414,1045,4.703126145460761e-06
1414,1057,3.2437722091580094e-05
1414,1062,6.54285234425684e-06
1414,1092,3.5338984040632732e-06
1414,1127,2.840684849328247e-06
1414,1651,7.1265262445307654e-06
1414,1188,4.695391479666952e-06
1414,1194,3.3953110447143983e-06
1414,1758,3.3829943928672487e-06
1414,1271,4.075827960824605e-06
1414,4180,9.2638339561894e-06
1414,1371,2.4968539107804185e-06
1414,1378,1.018629520052341e-05
1414,1400,1.0906129097462198e-05
1414,1915,2.8153368020855747e-06
1414,4081,0.00020266252036607238
1414,3076,5.12677517684566e-06
1414,2500,2.2296570707803547e-05
1414,5808,3.5684878121718283e-06
1414,2988,5.2359014785522695e-06
1414,3205,5.60986329873824e-06
1414,2929,1.338953521520942e-05
1414,5525,8.114371944603783e-06
1414,5176,2.956483188540995e-06
1414,3082,9.21420151053306e-06
1414,4838,4.066929042052522e-06
1414,3996,4.855755575839994e-05
1414,4090,3.241410460187654e-06
1414,2793,6.368615603064239e-06
1414,1641,3.0416903322217898e-05
1414,3336,3.956119356735307e-06
1414,2795,2.5367790423221232e-05
1414,2512,1.0996410890397373e-05
1414,4284,3.337379369968917e-06
1414,2515,3.80202038267338e-06
1414,3363,1.685895042800503e-05
1414,2173,4.386725252295233e-06
1414,4643,6.07744523121074e-05
1414,3176,4.989827438028166e-06
1414,3365,1.3027126058542783e-05
1414,5638,3.915278462778067e-06
1414,2617,9.355935595786513e-06
1414,1853,9.243880232868776e-06
1414,2619,1.0997862122824209e-05
1414,2041,3.893670004716846e-06
1414,3451,1.1846365813966446e-05
1414,3539,1.451804394494784e-05
1414,1023,7.736108521745433e-06
1414,4476,6.920634039350157e-06
1414,4011,9.04649532472361e-06
1414,1470,5.379974952020901e-06
1414,2298,9.101437985040764e-06
1414,3007,1.8570703893676562e-06
1414,3735,4.1237439408663344e-05
1414,3714,4.696250024410926e-06
1414,1755,7.15642941367596e-06
1414,1756,5.147615772345088e-06
1414,4767,0.00024636464889791294
1414,2720,2.3498480065851676e-05
1414,2537,8.584262036088899e-06
1414,2906,3.3105641088000276e-06
1414,3110,4.05907283998382e-06
1414,2723,6.177740635032668e-05
1414,3111,3.0479024291905294e-05
1414,2059,0.00014841934126435415
1414,5657,3.5676681916434944e-06
1414,2628,6.008658037720826e-06
1414,1825,4.006607132470473e-06
1414,4010,1.098522205325435e-05
1414,3926,1.3207145056912582e-05
1414,2547,1.2101025169149454e-05
1414,5124,3.6844782447227308e-06
1414,4118,9.310140222955784e-05
1414,1773,5.450249653354719e-06
1414,4026,6.570733576558807e-06
1414,4406,2.9964635144391738e-05
1414,4972,8.284500981201093e-06
1414,2551,1.0966748639724794e-05
1414,4785,4.0263186200187636e-06
1414,2648,7.481452271975472e-06
1414,2738,1.794079671838597e-05
1414,4032,0.00012010267222296937
1414,3848,3.285547564704925e-06
1414,3306,2.7936619562249e-05
1414,4034,5.972845668788637e-06
1414,5137,2.9023852804857166e-06
1414,2744,0.00017429804165365484
1414,3219,4.233716520191743e-06
1414,3400,6.753730072543654e-05
1414,4878,9.010093666127905e-06
1414,3281,3.1787476785752104e-06
1414,3041,4.296754981548569e-06
1414,3856,0.00033852403520649976
1414,5582,3.989257187672675e-06
1414,3043,0.0001461944923978988
1414,4512,0.00015472726695161835
1414,2535,3.586899479473961e-05
1414,1805,8.650936595384674e-05
1414,4427,5.750968096436942e-06
1414,5868,5.512823237997933e-06
1414,3414,4.604643432213933e-06
1414,2572,3.50902474314559e-06
1414,4602,7.041828447797636e-05
1414,5873,5.549783650217677e-06
1414,5691,1.2867641801597127e-05
1414,4660,2.84057632246584e-06
1414,1421,8.247156515930983e-06
1414,1422,9.152469790323818e-06
1414,5788,7.030986154283288e-05
1414,5069,9.671934973981654e-06
1414,5072,9.050747549418002e-05
1414,4525,1.1577399903093912e-05
1414,5076,2.5601799201306477e-06
1414,2770,3.517381934781309e-06
1414,5079,3.4130747372951437e-06
1414,3793,7.811357391057378e-06
1414,4160,6.156245140995269e-06
1414,5797,6.783998618669698e-06
1414,5701,4.3895278183361145e-06
1414,1984,4.916010850050249e-06
1414,4901,3.0386251221693565e-06
1414,5726,1.917778737695932e-06
1414,1711,3.66413425357707e-06
1414,5441,3.948505952972082e-05
1414,1440,7.881894591636849e-06
1414,3439,8.986469809443046e-06
1414,1627,7.330190764394929e-06
1414,2697,5.8272739045407426e-05
1414,3709,6.078836999478207e-06
1414,5781,1.0217005504506746e-05
2819,1674,1.6353272884983694e-05
2819,319,3.4691644970313826e-06
2819,388,2.2247967099157376e-06
2819,850,3.102353508470095e-06
2819,938,2.3726368699035116e-06
2819,5104,1.7887345292397437e-06
2819,1031,5.190033885443997e-06
2819,1188,2.056920222519957e-06
2819,4180,1.0552601694271073e-05
2819,225,1.85475833747448e-05
2819,1627,2.151821537046538e-06
2819,1709,3.0602655773738724e-06
2819,2248,1.6464362103124283e-05
2819,2488,5.4849809563509875e-06
2819,2512,7.153989810274973e-06
2819,2744,3.387336631223782e-05
2819,3848,2.2501909236991226e-06
2819,4034,3.9860963153536194e-06
2819,5508,4.438964636724612e-06
2819,4857,5.791393265241708e-06
2819,3041,3.924319277233501e-06
2819,3793,1.175752578750482e-05
2819,5797,9.701437641748346e-06
2819,3363,1.3461678080492292e-05
2819,5124,2.500976291313212e-06
2819,3365,2.768833819528424e-06
2819,5638,5.103468414547249e-06
2819,5726,5.977569831371037e-06
2819,4406,4.210965992283429e-05
2819,3451,3.16788725267247e-06
2819,5781,2.6352799176211486e-06
2819,3539,6.100606541985537e-06
2819,5503,3.351919493939792e-06
2819,4660,2.9407465786135244e-06
726,173,1.6927033789746336e-05
726,189,3.909730625099441e-05
726,195,1.2040050342526593e-05
726,210,7.73871605912698e-06
726,256,1.912143470355901e-05
726,319,1.0070378396248808e-05
726,408,9.578329864335046e-06
726,460,0.00011555483563439034
726,516,7.434054375246075e-06
726,609,5.1274155611332634e-05
726,683,0.00022901088982758125
726,1915,1.0875783757100952e-05
726,4081,0.00013964123645727005
726,992,1.1518522404560407e-05
726,3076,1.6354561222680494e-05
726,3441,2.7165741754160154e-05
726,3536,2.857542665518039e-05
726,997,0.0001951564418104948
726,3809,6.235390547332402e-05
726,4180,9.625605483234402e-06
726,2804,3.4872070697830186e-05
726,4838,7.4705912055830495e-06
726,4090,1.1912655522039999e-05
726,2793,1.7712092632527638e-05
726,1641,2.3817130189237912e-05
726,3306,2.7688307069747894e-05
726,4284,8.15851145542089e-06
726,5421,4.1168207705833804e-05
726,2515,1.0824752218894143e-05
726,3363,1.5878270569346644e-05
726,5636,7.628141735474473e-05
726,2173,5.239226854389352e-06
726,837,9.504774548971059e-06
726,5638,8.067154465328517e-06
726,5726,1.0713318886677093e-05
726,2617,2.469809899184253e-05
726,5277,5.6731944760769924e-05
726,2320,2.8031455403625905e-05
726,1647,2.586686863412162e-05
726,2619,1.4516839712447972e-05
726,2041,9.927797775833779e-06
726,1271,1.3117964692832851e-05
726,2714,5.499772047342026e-05
726,3714,1.5513814778355603e-05
726,3539,3.214224379811874e-05
726,1023,2.3703438991174327e-05
726,4476,1.8072794980016352e-05
726,1470,5.67236476798558e-06
726,5797,1.0305597677485996e-05
726,3007,7.213521186915428e-06
726,3735,6.981191819219869e-05
726,3380,0.00012214842690086718
726,3281,6.759957700396954e-06
726,2720,4.870891956778344e-05
726,1371,1.0830672699220924e-05
726,3110,5.197065019410536e-06
726,2723,4.636717510226945e-05
726,1805,0.00010428209534875755
726,850,3.397506343774974e-05
726,5808,1.3104678332425204e-05
726,2248,2.8043925439539436e-05
726,4857,8.099811791253053e-06
726,2059,0.00010472190758744465
726,1766,1.567382565926578e-05
726,2883,3.255880624126363e-05
726,2632,0.00013446961962023212
726,2547,1.867104584905672e-05
726,2445,4.857948816612187e-05
726,5124,1.0629645248335902e-05
726,1188,1.5485089040519734e-05
726,1127,1.05227479396832e-05
726,2257,4.248043221665516e-05
726,1773,1.60435167336694e-05
726,3205,2.058949631602923e-05
726,4406,3.576006989649758e-05
726,941,1.3773655357266715e-05
726,2738,2.349530802683109e-05
726,5042,3.2103863773806476e-05
726,1400,1.0876345748758071e-05
726,4032,9.214450051824037e-05
726,5489,0.00019325327853749082
726,4952,7.138721073706557e-05
726,4034,1.1961860996993614e-05
726,5137,8.444654335087921e-06
726,1043,2.1584868818423694e-05
726,4878,1.6002762974107e-05
726,2083,1.777618930588014e-05
726,1404,1.3692345562828144e-05
726,1686,1.1838381217189468e-05
726,4135,1.5284029020715987e-05
726,5310,1.8337997959848972e-05
726,3487,0.00014544779835668582
726,3627,0.00011481330527944746
726,2001,1.2440962982588046e-05
726,1651,2.6431098229354414e-05
726,2535,4.8086234776404094e-05
726,4964,0.0002920903377533447
726,4427,1.5075612677707424e-05
726,3782,5.474247375760679e-05
726,877,2.0514700288279788e-05
726,4602,7.87000509521819e-05
726,2373,3.575067953559982e-05
726,5691,2.420791365458303e-05
726,965,0.0011484318849106143
726,1853,1.4123125589110697e-05
726,4972,1.535069053936132e-05
726,4660,8.17805676861626e-06
726,1062,2.0153634658486418e-05
726,1421,2.0364763171271194e-05
726,5159,0.0001014845055919735
726,1711,1.2705756370852252e-05
726,5072,8.324545883814353e-05
726,5508,7.926394588058756e-06
726,1526,0.00010561859767440521
726,4525,1.279702553317791e-05
726,5076,8.91399726112793e-06
726,2770,1.028501159890214e-05
726,3335,1.2060797759544581e-05
726,5608,8.44973921072517e-05
726,3793,1.2100865550584369e-05
726,2593,5.4872397861913736e-05
726,5495,2.2565674784038682e-05
726,4160,1.4829236252676713e-05
726,4618,1.920992191558526e-05
726,2298,1.3599938779277119e-05
726,5701,8.473128571319883e-06
726,1758,1.2590298021764467e-05
726,2791,2.9166098034752237e-05
726,1984,1.5685294063947238e-05
726,4901,9.811440337478731e-06
726,1709,1.982446135106421e-05
726,4906,0.00033781558158963815
726,5414,1.7344998334000414e-05
726,5441,4.618638332765272e-05
726,4625,0.00018568766680059808
726,3801,4.416544212461723e-05
726,2367,7.621940263198207e-05
726,1627,2.091277906448584e-05
726,5657,6.578534383066096e-06
71,2711,0.00038291281521691986
71,5850,0.00033852403520649965
71,1199,0.00044446989975577706
71,559,0.000232506245612471
71,967,0.0001753271502919578
71,5412,0.000373960713101246
71,397,0.00013443950730795886
71,5413,0.00019638318386181356
71,621,0.0005290049765159217
71,4557,0.00023180181668878402
71,5394,0.00043920258344510454
71,2306,0.0016416915706531608
71,4473,0.0003014174955380831
71,869,0.00031202005175201927
71,4027,0.00030600818471050603
2711,652,5.1114272676857736e-05
2711,1834,0.00013482876658806625
2711,4350,4.8648591499551114e-05
2711,4958,3.702258180228538e-05
1199,216,0.000388689736280849
1199,1030,0.00014901889828442658
1199,557,0.002094720375686859
1199,716,0.00033852403520649965
1199,862,0.00043117692304837284
1199,963,9.26953747564015e-05
1199,1098,9.114479919108204e-05
1199,1522,0.00018867064395847882
1199,5331,0.00014901889828442677
1199,5405,0.00011525034852388858
1199,4633,0.0006518922796077658
1199,5267,0.00016009859418761202
1199,2590,0.00032003316831755006
1199,3949,0.00013722732585405478
1199,4983,0.00033852403520649965
1199,2065,0.00013548376205395937
1199,3528,0.00011973984553505073
1199,3529,0.00025188057591934315
1199,5412,0.00036063888652805695
1199,4350,0.00012328807828325565
1199,5413,0.00019747613518222788
1199,2167,0.0010230146530739335
1199,4268,0.00017292654813402128
1199,4473,0.0003485248142612022
1199,3342,0.0002485755492998582
1199,3959,0.00046551103303286566
1199,5721,0.0005539657458459889
1199,4193,0.0031575983052443994
1199,3778,0.0003886897362808489
1199,5854,0.00016717946839194122
1199,4681,0.00014901889828442677
1199,1419,0.00018244625930814295
559,238,0.0001057486826644822
559,397,0.00019557455949222824
559,1994,0.00033852403520649965
559,621,0.00028545941632955184
967,693,0.0021903867082186126
967,705,0.0005920667198431108
967,869,0.00035634093364874807
967,2897,0.00013982653772927017
967,1522,8.961657342319065e-05
967,751,0.0001330480346573544
967,2306,0.0012380801194669215
967,5883,0.00014449610186923002
967,2809,0.0001330480346573544
967,5886,0.0004737784594730928
5412,216,0.0003974396669300222
5412,3039,0.0004162412520705141
5412,331,0.00018011031475334772
5412,1030,0.00018950513692207315
5412,509,0.0005570575552241413
5412,705,0.0017211955730075436
5412,862,0.0005537131953909611
5412,869,0.0009588913693623133
5412,1419,0.00020844433793570986
5412,1838,0.001739549524292889
5412,1937,0.000676933452490126
5412,2590,0.0003733896338987942
5412,2627,0.0001180135250011509
5412,2643,0.0007156962837831979
5412,2750,0.0006837645965733791
5412,2794,0.00011628022958824757
5412,2844,0.0002969776055350897
5412,3090,0.0004083833265236971
5412,3778,0.00039743966693002236
5412,4268,0.00020128686757424187
5412,4681,0.00018950513692207299
5412,4828,0.00033852403520649965
5412,4922,0.0001180135250011509
5412,4958,0.0005596127252026586
5412,5267,0.00017715871478231232
5412,5331,0.00018950513692207299
5412,5883,0.0001255478160362117
5412,5886,0.0014073629711391646
397,1744,0.0008662054137827835
397,2897,8.751207597218308e-05
397,2590,0.00025237416293998456
397,5260,0.00033852403520649965
397,5886,0.00037625100420354515
397,963,0.00010039273753094322
397,4350,0.00010693651471903749
397,869,0.0002569559428251301
397,1432,8.251061828105932e-05
397,705,0.00047414511399227193
397,5267,0.00011129094938134787
5413,331,0.00019645176537281972
5413,705,0.0008926771662693051
5413,1098,0.00010402701549581666
5413,1945,0.00030323703725620326
5413,2167,0.0010327267082659115
5413,2306,0.00234517020873413
5413,2421,0.0005799535526399655
5413,2627,0.00012344936469988016
5413,2643,0.0006047744526186293
5413,3349,0.0001799091929180367
5413,4922,0.00012344936469988013
5413,5405,0.00010540581451011221
5413,5847,0.00046804981701616886
5413,5631,0.00034732939505772406
5413,5721,0.000709046619107899
5413,5886,0.0006957579638820046
621,112,0.0015706956610541305
621,142,0.0003786998543024477
621,4021,4.242894013510218e-05
621,1370,0.00016031640844503013
621,1374,0.0013805890805868041
621,2624,0.00026484917957512067
621,869,0.0008457275140365068
621,3667,0.00025281054503542474
621,3288,0.00015974196351665486
621,5095,4.417258720933304e-05
621,3873,6.368286259663583e-05
621,1639,5.084092818450168e-05
621,4958,0.0004875582292471007
621,3311,0.00011360669686938603
621,5099,0.00039601583117080525
621,1432,0.00015336220360291378
621,5408,0.00016229889981552137
621,3529,0.00047722552835489246
621,5746,0.0003385240352064997
621,4116,6.188843011265045e-05
621,4723,0.00013656650410861005
621,4753,0.000287200370164041
621,4945,0.00026708580324007035
621,4403,7.551146133282615e-05
621,2573,0.00027230557872793426
621,2897,0.00030884014555991314
621,5267,0.0006019966274891134
621,4639,0.00017176408067838222
621,5645,0.000130851615160785
621,1471,0.0006464094574277724
4557,2694,0.00011190676662573381
4557,3961,8.533931578216096e-05
4557,5267,8.534735162526239e-05
5394,1471,6.924944551559956e-05
5394,1522,0.00014312396487683633
5394,2627,1.8720194193320092e-05
5394,4800,0.000458170696626741
5394,4922,1.8720194193320092e-05
2306,126,0.00020872271353425672
2306,143,0.0001396989085605934
2306,177,0.00022121515982876503
2306,259,0.0002199809518259303
2306,294,3.0366056286491324e-05
2306,394,0.0011709853902000722
2306,534,0.00017492317920865766
2306,570,0.00040141447682693856
2306,620,0.00022431834337925693
2306,854,0.00025082518462168625
2306,1049,0.00035874176182917287
2306,1110,0.0001965210917010698
2306,1111,0.0001900821822694534
2306,1115,0.0005439841176228164
2306,1128,0.00021274914744485394
2306,1292,0.0014986028848051984
2306,1630,0.00010644948333099594
2306,1882,0.0033461563266856853
2306,1887,0.00016987290578850418
2306,2039,9.177954943017809e-05
2306,2119,0.0001876886609791353
2306,2226,0.0002646465716408867
2306,2302,0.0001540683871114824
2306,4177,0.0005824776279919447
2306,3353,0.00020609825056873069
2306,3189,0.0010721712759810527
2306,2454,0.00013664923147888616
2306,5739,0.00013399460495682548
2306,4582,0.00017684785395774558
2306,5143,0.0002800631477329117
2306,4812,0.0002086738951608295
2306,4019,0.000259017236456356
2306,5586,0.00032443947706705035
2306,769,0.00033063179335002506
2306,5018,0.0006418794343028669
2306,3555,0.00021882317305768335
2306,4220,0.0006163379423483339
2306,4473,0.002373913090122455
2306,3537,0.00032513679482492567
2306,2577,0.00021325864520043336
2306,2900,0.003764210872016079
2306,3388,0.0002054323332903703
2306,3474,0.0001915009280979938
2306,3035,0.0001807404301090313
2306,3212,0.00013342888227846792
2306,4412,0.0001426448728597388
4473,869,0.0005974214605549074
4473,1177,0.00020853407467442763
4473,1874,0.00025355906613733925
4473,2193,0.00046216414559619893
4473,2468,0.0005029253178737529
4473,2590,0.00023835034114522014
4473,2604,0.00023369091869490904
4473,2627,0.00012857860670111647
4473,3542,0.0002415693652343788
4473,3745,0.00043051999007782184
4473,4127,0.00014375916215086687
4473,4218,0.00030096304994385413
4473,4344,0.00017800148735723262
4473,4370,0.0002415693652343788
4473,4614,0.00029085599800780023
4473,4922,0.00012857860670111647
